   0.000000	 2000.000000	  450.000000	   50.000000

   0.025000	 1999.100010	  450.585048	   50.314943
   0.050000	 1998.199253	  451.170862	   50.629886
   0.075000	 1997.297732	  451.756964	   50.945304
   0.100000	 1996.395447	  452.343433	   51.261120
   0.125000	 1995.492399	  452.930255	   51.577346
   0.150000	 1994.588588	  453.517431	   51.893981
   0.175000	 1993.684016	  454.104960	   52.211025
   0.200000	 1992.778682	  454.692840	   52.528478
   0.225000	 1991.872588	  455.281072	   52.846340
   0.250000	 1990.965734	  455.869653	   53.164613
   0.275000	 1990.058122	  456.458583	   53.483295
   0.300000	 1989.149751	  457.047862	   53.802387
   0.325000	 1988.240623	  457.637487	   54.121890
   0.350000	 1987.330737	  458.227459	   54.441804
   0.375000	 1986.420096	  458.817775	   54.762128
   0.400000	 1985.508700	  459.408436	   55.082864
   0.425000	 1984.596549	  459.999440	   55.404011
   0.450000	 1983.683644	  460.590786	   55.725570
   0.475000	 1982.769986	  461.182474	   56.047541
   0.500000	 1981.855575	  461.774501	   56.369924
   0.525000	 1980.940413	  462.366868	   56.692719
   0.550000	 1980.024500	  462.959573	   57.015926
   0.575000	 1979.107838	  463.552616	   57.339547
   0.600000	 1978.190425	  464.145994	   57.663580
   0.625000	 1977.272265	  464.739708	   57.988027
   0.650000	 1976.353356	  465.333756	   58.312887
   0.675000	 1975.433701	  465.928138	   58.638161
   0.700000	 1974.513299	  466.522852	   58.963849
   0.725000	 1973.592152	  467.117897	   59.289952
   0.750000	 1972.670260	  467.713272	   59.616468
   0.775000	 1971.747625	  468.308976	   59.943399
   0.800000	 1970.824246	  468.905009	   60.270745
   0.825000	 1969.900125	  469.501368	   60.598506
   0.850000	 1968.975263	  470.098054	   60.926683
   0.875000	 1968.049660	  470.695065	   61.255275
   0.900000	 1967.123317	  471.292400	   61.584282
   0.925000	 1966.196236	  471.890058	   61.913706
   0.950000	 1965.268416	  472.488038	   62.243546
   0.975000	 1964.339859	  473.086339	   62.573802
   1.000000	 1963.410565	  473.684960	   62.904475
   1.025000	 1962.480535	  474.283900	   63.235565
   1.050000	 1961.549771	  474.883157	   63.567072
   1.075000	 1960.618273	  475.482732	   63.898996
   1.100000	 1959.686041	  476.082621	   64.231337
   1.125000	 1958.753077	  476.682826	   64.564097
   1.150000	 1957.819382	  477.283344	   64.897274
   1.175000	 1956.884956	  477.884175	   65.230869
   1.200000	 1955.949801	  478.485317	   65.564883
   1.225000	 1955.013916	  479.086769	   65.899315
   1.250000	 1954.077304	  479.688530	   66.234166
   1.275000	 1953.139964	  480.290600	   66.569436
   1.300000	 1952.201898	  480.892977	   66.905125
   1.325000	 1951.263106	  481.495660	   67.241234
   1.350000	 1950.323590	  482.098647	   67.577762
   1.375000	 1949.383351	  482.701939	   67.914711
   1.400000	 1948.442388	  483.305533	   68.252079
   1.425000	 1947.500704	  483.909429	   68.589867
   1.450000	 1946.558299	  484.513625	   68.928076
   1.475000	 1945.615174	  485.118121	   69.266705
   1.500000	 1944.671330	  485.722915	   69.605756
   1.525000	 1943.726767	  486.328006	   69.945227
   1.550000	 1942.781487	  486.933393	   70.285120
   1.575000	 1941.835491	  487.539075	   70.625434
   1.600000	 1940.888779	  488.145051	   70.966170
   1.625000	 1939.941353	  488.751320	   71.307327
   1.650000	 1938.993213	  489.357880	   71.648907
   1.675000	 1938.044360	  489.964731	   71.990909
   1.700000	 1937.094795	  490.571871	   72.333333
   1.725000	 1936.144520	  491.179299	   72.676180
   1.750000	 1935.193535	  491.787015	   73.019450
   1.775000	 1934.241841	  492.395016	   73.363143
   1.800000	 1933.289439	  493.003302	   73.707259
   1.825000	 1932.336330	  493.611871	   74.051799
   1.850000	 1931.382515	  494.220723	   74.396762
   1.875000	 1930.427994	  494.829856	   74.742149
   1.900000	 1929.472770	  495.439270	   75.087961
   1.925000	 1928.516842	  496.048962	   75.434196
   1.950000	 1927.560213	  496.658932	   75.780855
   1.975000	 1926.602882	  497.269179	   76.127940
   2.000000	 1925.644850	  497.879701	   76.475449
   2.025000	 1924.686120	  498.490497	   76.823383
   2.050000	 1923.726691	  499.101567	   77.171742
   2.075000	 1922.766565	  499.712908	   77.520526
   2.100000	 1921.805743	  500.324521	   77.869736
   2.125000	 1920.844226	  500.936402	   78.219372
   2.150000	 1919.882014	  501.548553	   78.569433
   2.175000	 1918.919109	  502.160970	   78.919921
   2.200000	 1917.955512	  502.773653	   79.270835
   2.225000	 1916.991224	  503.386601	   79.622175
   2.250000	 1916.026245	  503.999813	   79.973942
   2.275000	 1915.060577	  504.613287	   80.326135
   2.300000	 1914.094222	  505.227022	   80.678756
   2.325000	 1913.127179	  505.841018	   81.031804
   2.350000	 1912.159450	  506.455272	   81.385279
   2.375000	 1911.191036	  507.069783	   81.739181
   2.400000	 1910.221938	  507.684551	   82.093511
   2.425000	 1909.252157	  508.299574	   82.448269
   2.450000	 1908.281694	  508.914851	   82.803455
   2.475000	 1907.310550	  509.530380	   83.159069
   2.500000	 1906.338727	  510.146161	   83.515112
   2.525000	 1905.366225	  510.762192	   83.871583
   2.550000	 1904.393045	  511.378472	   84.228483
   2.575000	 1903.419189	  511.995000	   84.585811
   2.600000	 1902.444657	  512.611774	   84.943569
   2.625000	 1901.469451	  513.228794	   85.301756
   2.650000	 1900.493571	  513.846057	   85.660372
   2.675000	 1899.517019	  514.463563	   86.019418
   2.700000	 1898.539796	  515.081311	   86.378893
   2.725000	 1897.561903	  515.699299	   86.738798
   2.750000	 1896.583341	  516.317525	   87.099133
   2.775000	 1895.604111	  516.935990	   87.459899
   2.800000	 1894.624215	  517.554691	   87.821094
   2.825000	 1893.643653	  518.173627	   88.182721
   2.850000	 1892.662426	  518.792797	   88.544778
   2.875000	 1891.680535	  519.412199	   88.907265
   2.900000	 1890.697983	  520.031833	   89.270184
   2.925000	 1889.714769	  520.651697	   89.633534
   2.950000	 1888.730895	  521.271790	   89.997315
   2.975000	 1887.746363	  521.892110	   90.361527
   3.000000	 1886.761172	  522.512657	   90.726171
   3.025000	 1885.775325	  523.133428	   91.091247
   3.050000	 1884.788823	  523.754423	   91.456755
   3.075000	 1883.801666	  524.375640	   91.822694
   3.100000	 1882.813855	  524.997078	   92.189066
   3.125000	 1881.825393	  525.618736	   92.555871
   3.150000	 1880.836280	  526.240613	   92.923107
   3.175000	 1879.846517	  526.862706	   93.290777
   3.200000	 1878.856106	  527.485016	   93.658879
   3.225000	 1877.865047	  528.107539	   94.027414
   3.250000	 1876.873341	  528.730276	   94.396382
   3.275000	 1875.880991	  529.353225	   94.765783
   3.300000	 1874.887997	  529.976385	   95.135618
   3.325000	 1873.894360	  530.599753	   95.505886
   3.350000	 1872.900082	  531.223330	   95.876588
   3.375000	 1871.905164	  531.847113	   96.247724
   3.400000	 1870.909606	  532.471101	   96.619293
   3.425000	 1869.913410	  533.095293	   96.991297
   3.450000	 1868.916578	  533.719688	   97.363735
   3.475000	 1867.919110	  534.344283	   97.736607
   3.500000	 1866.921008	  534.969079	   98.109913
   3.525000	 1865.922272	  535.594073	   98.483655
   3.550000	 1864.922905	  536.219265	   98.857830
   3.575000	 1863.922907	  536.844652	   99.232441
   3.600000	 1862.922280	  537.470233	   99.607487
   3.625000	 1861.921024	  538.096008	   99.982968
   3.650000	 1860.919141	  538.721975	  100.358884
   3.675000	 1859.916633	  539.348132	  100.735235
   3.700000	 1858.913500	  539.974477	  101.112022
   3.725000	 1857.909744	  540.601011	  101.489245
   3.750000	 1856.905366	  541.227731	  101.866903
   3.775000	 1855.900367	  541.854635	  102.244998
   3.800000	 1854.894749	  542.481724	  102.623528
   3.825000	 1853.888512	  543.108994	  103.002494
   3.850000	 1852.881658	  543.736445	  103.381897
   3.875000	 1851.874189	  544.364075	  103.761736
   3.900000	 1850.866105	  544.991884	  104.142011
   3.925000	 1849.857407	  545.619869	  104.522723
   3.950000	 1848.848098	  546.248029	  104.903872
   3.975000	 1847.838179	  546.876364	  105.285458
   4.000000	 1846.827649	  547.504870	  105.667481
   4.025000	 1845.816512	  548.133548	  106.049940
   4.050000	 1844.804768	  548.762395	  106.432837
   4.075000	 1843.792418	  549.391410	  106.816171
   4.100000	 1842.779464	  550.020593	  107.199943
   4.125000	 1841.765908	  550.649940	  107.584152
   4.150000	 1840.751749	  551.279452	  107.968799
   4.175000	 1839.736990	  551.909126	  108.353883
   4.200000	 1838.721633	  552.538962	  108.739406
   4.225000	 1837.705677	  553.168957	  109.125366
   4.250000	 1836.689125	  553.799110	  109.511764
   4.275000	 1835.671979	  554.429420	  109.898601
   4.300000	 1834.654238	  555.059886	  110.285876
   4.325000	 1833.635905	  555.690506	  110.673589
   4.350000	 1832.616981	  556.321279	  111.061741
   4.375000	 1831.597467	  556.952202	  111.450331
   4.400000	 1830.577365	  557.583276	  111.839360
   4.425000	 1829.556675	  558.214497	  112.228827
   4.450000	 1828.535400	  558.845866	  112.618734
   4.475000	 1827.513541	  559.477380	  113.009079
   4.500000	 1826.491098	  560.109038	  113.399864
   4.525000	 1825.468074	  560.740838	  113.791088
   4.550000	 1824.444470	  561.372780	  114.182751
   4.575000	 1823.420286	  562.004861	  114.574853
   4.600000	 1822.395525	  562.637080	  114.967395
   4.625000	 1821.370188	  563.269436	  115.360376
   4.650000	 1820.344276	  563.901927	  115.753797
   4.675000	 1819.317790	  564.534552	  116.147658
   4.700000	 1818.290732	  565.167309	  116.541958
   4.725000	 1817.263104	  565.800198	  116.936698
   4.750000	 1816.234906	  566.433215	  117.331879
   4.775000	 1815.206141	  567.066360	  117.727499
   4.800000	 1814.176808	  567.699632	  118.123559
   4.825000	 1813.146911	  568.333029	  118.520060
   4.850000	 1812.116450	  568.966549	  118.917001
   4.875000	 1811.085426	  569.600191	  119.314382
   4.900000	 1810.053842	  570.233954	  119.712204
   4.925000	 1809.021698	  570.867836	  120.110467
   4.950000	 1807.988995	  571.501835	  120.509170
   4.975000	 1806.955737	  572.135950	  120.908313
   5.000000	 1805.921922	  572.770180	  121.307898
   5.025000	 1804.887554	  573.404523	  121.707923
   5.050000	 1803.852634	  574.038977	  122.108389
   5.075000	 1802.817162	  574.673542	  122.509296
   5.100000	 1801.781141	  575.308215	  122.910644
   5.125000	 1800.744572	  575.942995	  123.312434
   5.150000	 1799.707456	  576.577880	  123.714664
   5.175000	 1798.669794	  577.212870	  124.117336
   5.200000	 1797.631589	  577.847962	  124.520449
   5.225000	 1796.592842	  578.483155	  124.924004
   5.250000	 1795.553553	  579.118447	  125.328000
   5.275000	 1794.513725	  579.753838	  125.732437
   5.300000	 1793.473359	  580.389324	  126.137316
   5.325000	 1792.432457	  581.024906	  126.542637
   5.350000	 1791.391019	  581.660581	  126.948400
   5.375000	 1790.349048	  582.296349	  127.354604
   5.400000	 1789.306544	  582.932206	  127.761250
   5.425000	 1788.263510	  583.568152	  128.168338
   5.450000	 1787.219947	  584.204186	  128.575868
   5.475000	 1786.175856	  584.840305	  128.983839
   5.500000	 1785.131238	  585.476508	  129.392253
   5.525000	 1784.086096	  586.112794	  129.801109
   5.550000	 1783.040431	  586.749162	  130.210408
   5.575000	 1781.994244	  587.385609	  130.620148
   5.600000	 1780.947536	  588.022133	  131.030331
   5.625000	 1779.900310	  588.658735	  131.440955
   5.650000	 1778.852566	  589.295411	  131.852023
   5.675000	 1777.804307	  589.932161	  132.263532
   5.700000	 1776.755533	  590.568982	  132.675485
   5.725000	 1775.706247	  591.205874	  133.087879
   5.750000	 1774.656449	  591.842834	  133.500716
   5.775000	 1773.606142	  592.479862	  133.913996
   5.800000	 1772.555326	  593.116955	  134.327718
   5.825000	 1771.504004	  593.754112	  134.741883
   5.850000	 1770.452177	  594.391332	  135.156491
   5.875000	 1769.399846	  595.028613	  135.571541
   5.900000	 1768.347013	  595.665953	  135.987035
   5.925000	 1767.293679	  596.303351	  136.402970
   5.950000	 1766.239846	  596.940805	  136.819349
   5.975000	 1765.185516	  597.578313	  137.236171
   6.000000	 1764.130690	  598.215875	  137.653436
   6.025000	 1763.075369	  598.853488	  138.071143
   6.050000	 1762.019556	  599.491151	  138.489294
   6.075000	 1760.963251	  600.128862	  138.907887
   6.100000	 1759.906457	  600.766620	  139.326923
   6.125000	 1758.849174	  601.404423	  139.746403
   6.150000	 1757.791405	  602.042270	  140.166326
   6.175000	 1756.733150	  602.680158	  140.586691
   6.200000	 1755.674413	  603.318087	  141.007500
   6.225000	 1754.615193	  603.956055	  141.428752
   6.250000	 1753.555493	  604.594060	  141.850447
   6.275000	 1752.495314	  605.232100	  142.272586
   6.300000	 1751.434658	  605.870175	  142.695167
   6.325000	 1750.373527	  606.508281	  143.118192
   6.350000	 1749.311921	  607.146419	  143.541660
   6.375000	 1748.249843	  607.784586	  143.965571
   6.400000	 1747.187294	  608.422780	  144.389926
   6.425000	 1746.124276	  609.061000	  144.814723
   6.450000	 1745.060791	  609.699245	  145.239964
   6.475000	 1743.996839	  610.337512	  145.665649
   6.500000	 1742.932423	  610.975801	  146.091777
   6.525000	 1741.867544	  611.614109	  146.518348
   6.550000	 1740.802203	  612.252435	  146.945362
   6.575000	 1739.736403	  612.890777	  147.372820
   6.600000	 1738.670146	  613.529134	  147.800721
   6.625000	 1737.603431	  614.167504	  148.229065
   6.650000	 1736.536262	  614.805885	  148.657853
   6.675000	 1735.468640	  615.444276	  149.087084
   6.700000	 1734.400566	  616.082675	  149.516758
   6.725000	 1733.332043	  616.721081	  149.946876
   6.750000	 1732.263071	  617.359492	  150.377437
   6.775000	 1731.193653	  617.997906	  150.808442
   6.800000	 1730.123789	  618.636321	  151.239890
   6.825000	 1729.053482	  619.274737	  151.671781
   6.850000	 1727.982734	  619.913151	  152.104115
   6.875000	 1726.911545	  620.551562	  152.536893
   6.900000	 1725.839918	  621.189968	  152.970114
   6.925000	 1724.767854	  621.828367	  153.403779
   6.950000	 1723.695355	  622.466758	  153.837887
   6.975000	 1722.622423	  623.105140	  154.272438
   7.000000	 1721.549058	  623.743509	  154.707432
   7.025000	 1720.475264	  624.381866	  155.142870
   7.050000	 1719.401041	  625.020208	  155.578751
   7.075000	 1718.326391	  625.658534	  156.015075
   7.100000	 1717.251316	  626.296842	  156.451842
   7.125000	 1716.175818	  626.935130	  156.889053
   7.150000	 1715.099897	  627.573396	  157.326706
   7.175000	 1714.023557	  628.211640	  157.764803
   7.200000	 1712.946798	  628.849859	  158.203343
   7.225000	 1711.869622	  629.488051	  158.642326
   7.250000	 1710.792032	  630.126216	  159.081753
   7.275000	 1709.714027	  630.764351	  159.521622
   7.300000	 1708.635611	  631.402455	  159.961934
   7.325000	 1707.556785	  632.040525	  160.402689
   7.350000	 1706.477551	  632.678562	  160.843888
