0.05000	 76.77331	 9.77211
0.10000	 52.95488	 37.17626
0.15000	 18.00957	 73.73534
0.20000	 3.64546	 88.19213
0.25000	 0.63935	 90.84372
0.30000	 0.10991	 90.93484
0.35000	 0.01897	 90.57478
0.40000	 0.00330	 90.13915
0.45000	 0.00058	 89.69238
0.50000	 0.00010	 89.24552
0.55000	 0.00002	 88.80050
0.60000	 0.00000	 88.35762
0.65000	 0.00000	 87.91693
0.70000	 0.00000	 87.47845
0.75000	 0.00000	 87.04215
0.80000	 0.00000	 86.60802
0.85000	 0.00000	 86.17606
0.90000	 0.00000	 85.74626
0.95000	 0.00000	 85.31860
1.00000	 0.00000	 84.89307
1.05000	 0.00000	 84.46966
1.10000	 0.00000	 84.04837
1.15000	 0.00000	 83.62918
1.20000	 0.00000	 83.21207
1.25000	 0.00000	 82.79705
1.30000	 0.00000	 82.38410
1.35000	 0.00000	 81.97321
1.40000	 0.00000	 81.56436
1.45000	 0.00000	 81.15756
1.50000	 0.00000	 80.75278
1.55000	 0.00000	 80.35003
1.60000	 0.00000	 79.94928
1.65000	 0.00000	 79.55053
1.70000	 0.00000	 79.15377
1.75000	 0.00000	 78.75899
1.80000	 0.00000	 78.36618
1.85000	 0.00000	 77.97533
1.90000	 0.00000	 77.58642
1.95000	 0.00000	 77.19946
2.00000	 0.00000	 76.81442
2.05000	 0.00000	 76.43131
2.10000	 0.00000	 76.05011
2.15000	 0.00000	 75.67081
2.20000	 0.00000	 75.29340
2.25000	 0.00000	 74.91787
2.30000	 0.00000	 74.54422
2.35000	 0.00000	 74.17242
2.40000	 0.00000	 73.80249
2.45000	 0.00000	 73.43440
2.50000	 0.00000	 73.06814
2.55000	 0.00000	 72.70371
2.60000	 0.00000	 72.34110
2.65000	 0.00000	 71.98030
2.70000	 0.00000	 71.62129
2.75000	 0.00000	 71.26408
2.80000	 0.00000	 70.90865
2.85000	 0.00000	 70.55499
2.90000	 0.00000	 70.20310
2.95000	 0.00000	 69.85296
3.00000	 0.00000	 69.50457
3.05000	 0.00000	 69.15791
3.10000	 0.00000	 68.81298
3.15000	 0.00000	 68.46978
3.20000	 0.00000	 68.12828
3.25000	 0.00000	 67.78849
3.30000	 0.00000	 67.45040
3.35000	 0.00000	 67.11399
3.40000	 0.00000	 66.77925
3.45000	 0.00000	 66.44619
3.50000	 0.00000	 66.11479
3.55000	 0.00000	 65.78504
3.60000	 0.00000	 65.45693
3.65000	 0.00000	 65.13047
3.70000	 0.00000	 64.80563
3.75000	 0.00000	 64.48241
3.80000	 0.00000	 64.16080
3.85000	 0.00000	 63.84080
3.90000	 0.00000	 63.52239
3.95000	 0.00000	 63.20557
4.00000	 0.00000	 62.89033
4.05000	 0.00000	 62.57666
4.10000	 0.00000	 62.26456
4.15000	 0.00000	 61.95402
4.20000	 0.00000	 61.64502
4.25000	 0.00000	 61.33756
4.30000	 0.00000	 61.03164
4.35000	 0.00000	 60.72725
4.40000	 0.00000	 60.42437
4.45000	 0.00000	 60.12300
4.50000	 0.00000	 59.82313
4.55000	 0.00000	 59.52477
4.60000	 0.00000	 59.22788
4.65000	 0.00000	 58.93248
4.70000	 0.00000	 58.63856
4.75000	 0.00000	 58.34610
4.80000	 0.00000	 58.05509
4.85000	 0.00000	 57.76554
4.90000	 0.00000	 57.47744
4.95000	 0.00000	 57.19077
5.00000	 0.00000	 56.90553
5.05000	 0.00000	 56.62171
5.10000	 0.00000	 56.33931
5.15000	 0.00000	 56.05831
5.20000	 0.00000	 55.77872
5.25000	 0.00000	 55.50052
5.30000	 0.00000	 55.22371
5.35000	 0.00000	 54.94828
5.40000	 0.00000	 54.67423
5.45000	 0.00000	 54.40154
5.50000	 0.00000	 54.13021
5.55000	 0.00000	 53.86023
5.60000	 0.00000	 53.59161
5.65000	 0.00000	 53.32432
5.70000	 0.00000	 53.05836
5.75000	 0.00000	 52.79373
5.80000	 0.00000	 52.53042
5.85000	 0.00000	 52.26842
5.90000	 0.00000	 52.00773
5.95000	 0.00000	 51.74834
6.00000	 0.00000	 51.49025
6.05000	 0.00000	 51.23344
6.10000	 0.00000	 50.97791
6.15000	 0.00000	 50.72366
6.20000	 0.00000	 50.47067
6.25000	 0.00000	 50.21895
6.30000	 0.00000	 49.96848
6.35000	 0.00000	 49.71926
6.40000	 0.00000	 49.47129
6.45000	 0.00000	 49.22455
6.50000	 0.00000	 48.97904
6.55000	 0.00000	 48.73476
6.60000	 0.00000	 48.49169
6.65000	 0.00000	 48.24984
6.70000	 0.00000	 48.00919
6.75000	 0.00000	 47.76974
6.80000	 0.00000	 47.53149
6.85000	 0.00000	 47.29443
6.90000	 0.00000	 47.05854
6.95000	 0.00000	 46.82384
7.00000	 0.00000	 46.59030
7.05000	 0.00000	 46.35793
7.10000	 0.00000	 46.12672
7.15000	 0.00000	 45.89666
7.20000	 0.00000	 45.66775
7.25000	 0.00000	 45.43999
7.30000	 0.00000	 45.21335
7.35000	 0.00000	 44.98785
7.40000	 0.00000	 44.76347
7.45000	 0.00000	 44.54021
7.50000	 0.00000	 44.31807
7.55000	 0.00000	 44.09703
7.60000	 0.00000	 43.87710
7.65000	 0.00000	 43.65826
7.70000	 0.00000	 43.44051
7.75000	 0.00000	 43.22385
7.80000	 0.00000	 43.00827
7.85000	 0.00000	 42.79377
7.90000	 0.00000	 42.58033
7.95000	 0.00000	 42.36796
8.00000	 0.00000	 42.15665
8.05000	 0.00000	 41.94639
8.10000	 0.00000	 41.73718
8.15000	 0.00000	 41.52902
8.20000	 0.00000	 41.32189
8.25000	 0.00000	 41.11580
8.30000	 0.00000	 40.91073
8.35000	 0.00000	 40.70669
8.40000	 0.00000	 40.50366
8.45000	 0.00000	 40.30165
8.50000	 0.00000	 40.10065
8.55000	 0.00000	 39.90064
8.60000	 0.00000	 39.70164
8.65000	 0.00000	 39.50363
8.70000	 0.00000	 39.30660
8.75000	 0.00000	 39.11056
8.80000	 0.00000	 38.91549
8.85000	 0.00000	 38.72140
8.90000	 0.00000	 38.52828
8.95000	 0.00000	 38.33612
9.00000	 0.00000	 38.14491
9.05000	 0.00000	 37.95467
9.10000	 0.00000	 37.76537
9.15000	 0.00000	 37.57701
9.20000	 0.00000	 37.38959
9.25000	 0.00000	 37.20311
9.30000	 0.00000	 37.01756
9.35000	 0.00000	 36.83294
9.40000	 0.00000	 36.64923
9.45000	 0.00000	 36.46644
9.50000	 0.00000	 36.28457
9.55000	 0.00000	 36.10359
9.60000	 0.00000	 35.92353
9.65000	 0.00000	 35.74436
9.70000	 0.00000	 35.56608
9.75000	 0.00000	 35.38870
9.80000	 0.00000	 35.21219
9.85000	 0.00000	 35.03657
9.90000	 0.00000	 34.86183
9.95000	 0.00000	 34.68795
10.00000	 0.00000	 34.51495
10.05000	 0.00000	 34.34280
10.10000	 0.00000	 34.17152
10.15000	 0.00000	 34.00109
10.20000	 0.00000	 33.83150
10.25000	 0.00000	 33.66277
10.30000	 0.00000	 33.49488
10.35000	 0.00000	 33.32782
10.40000	 0.00000	 33.16160
10.45000	 0.00000	 32.99620
10.50000	 0.00000	 32.83163
10.55000	 0.00000	 32.66788
10.60000	 0.00000	 32.50495
10.65000	 0.00000	 32.34283
10.70000	 0.00000	 32.18152
10.75000	 0.00000	 32.02102
10.80000	 0.00000	 31.86131
10.85000	 0.00000	 31.70240
10.90000	 0.00000	 31.54429
10.95000	 0.00000	 31.38696
11.00000	 0.00000	 31.23041
11.05000	 0.00000	 31.07465
11.10000	 0.00000	 30.91967
11.15000	 0.00000	 30.76545
11.20000	 0.00000	 30.61201
11.25000	 0.00000	 30.45933
11.30000	 0.00000	 30.30742
11.35000	 0.00000	 30.15626
11.40000	 0.00000	 30.00585
11.45000	 0.00000	 29.85620
11.50000	 0.00000	 29.70729
11.55000	 0.00000	 29.55912
11.60000	 0.00000	 29.41170
11.65000	 0.00000	 29.26501
11.70000	 0.00000	 29.11905
11.75000	 0.00000	 28.97381
11.80000	 0.00000	 28.82931
11.85000	 0.00000	 28.68552
11.90000	 0.00000	 28.54245
11.95000	 0.00000	 28.40009
12.00000	 0.00000	 28.25845
12.05000	 0.00000	 28.11751
12.10000	 0.00000	 27.97727
12.15000	 0.00000	 27.83773
12.20000	 0.00000	 27.69889
12.25000	 0.00000	 27.56074
12.30000	 0.00000	 27.42328
12.35000	 0.00000	 27.28651
12.40000	 0.00000	 27.15042
12.45000	 0.00000	 27.01500
12.50000	 0.00000	 26.88027
12.55000	 0.00000	 26.74620
12.60000	 0.00000	 26.61280
12.65000	 0.00000	 26.48007
12.70000	 0.00000	 26.34800
12.75000	 0.00000	 26.21659
12.80000	 0.00000	 26.08583
12.85000	 0.00000	 25.95573
12.90000	 0.00000	 25.82628
12.95000	 0.00000	 25.69747
